# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2228       1.517350712535e-11       8.794164729770e-13      -4.856266167883e-13       0.000000000000e+00       2.169109830703e-16       2.224765914319e-17       7.572055183253e-18 
 2229       1.512221468555e-11       8.802110495338e-13      -4.992446068123e-13       0.000000000000e+00       2.164684572935e-16       2.196838437880e-17       7.595864055139e-18 
 2230       1.507207694227e-11       8.809164232769e-13      -5.129161136738e-13       0.000000000000e+00       2.160269640005e-16       2.169219611109e-17       7.619079862471e-18 
 2231       1.502308691283e-11       8.815326104274e-13      -5.266351975278e-13       0.000000000000e+00       2.155865007388e-16       2.141909468504e-17       7.641648447177e-18 
 2232       1.497523758064e-11       8.820596279128e-13      -5.403958969582e-13       0.000000000000e+00       2.151470650349e-16       2.114908042199e-17       7.663515461445e-18 
 2233       1.492852189516e-11       8.824974933679e-13      -5.541922289536e-13       0.000000000000e+00       2.147086543942e-16       2.088215361964e-17       7.684626367509e-18 
 2234       1.488293277186e-11       8.828462251358e-13      -5.680181888832e-13       0.000000000000e+00       2.142712663006e-16       2.061831455196e-17       7.704926437440e-18 
 2235       1.483846309215e-11       8.831058422687e-13      -5.818677504723e-13       0.000000000000e+00       2.138348982171e-16       2.035756346924e-17       7.724360752937e-18 
 2236       1.479510570338e-11       8.832763645296e-13      -5.957348657784e-13       0.000000000000e+00       2.133995475851e-16       2.009990059796e-17       7.742874205113e-18 
 2237       1.475285341880e-11       8.833578123925e-13      -6.096134651665e-13       0.000000000000e+00       2.129652118251e-16       1.984532614082e-17       7.760411494287e-18 
 2238       1.471169901746e-11       8.833502070442e-13      -6.234974572854e-13       0.000000000000e+00       2.125318883360e-16       1.959384027667e-17       7.776917129769e-18 
 2239       1.467163524423e-11       8.832535703846e-13      -6.373807290431e-13       0.000000000000e+00       2.120995744953e-16       1.934544316049e-17       7.792335429656e-18 
 2240       1.463265480975e-11       8.830679250285e-13      -6.512571455824e-13       0.000000000000e+00       2.116682676593e-16       1.910013492333e-17       7.806610520614e-18 
 2241       1.459475039034e-11       8.827932943060e-13      -6.651205502573e-13       0.000000000000e+00       2.112379651627e-16       1.885791567232e-17       7.819686337671e-18 
 2242       1.455791462803e-11       8.824297022638e-13      -6.789647646082e-13       0.000000000000e+00       2.108086643191e-16       1.861878549058e-17       7.831506624006e-18 
 2243       1.452214013046e-11       8.819771736663e-13      -6.927835883375e-13       0.000000000000e+00       2.103803624201e-16       1.838274443723e-17       7.842014930739e-18 
 2244       1.448741947087e-11       8.814357339964e-13      -7.065707992863e-13       0.000000000000e+00       2.099530567364e-16       1.814979254732e-17       7.851154616715e-18 
 2245       1.445374518805e-11       8.808054094567e-13      -7.203201534089e-13       0.000000000000e+00       2.095267445166e-16       1.791992983180e-17       7.858868848301e-18 
 2246       1.442110978630e-11       8.800862269707e-13      -7.340253847497e-13       0.000000000000e+00       2.091014229881e-16       1.769315627751e-17       7.865100599168e-18 
 2247       1.438950573538e-11       8.792782141835e-13      -7.476802054182e-13       0.000000000000e+00       2.086770893566e-16       1.746947184710e-17       7.869792650085e-18 
 2248       1.435892547048e-11       8.783813994629e-13      -7.612783055649e-13       0.000000000000e+00       2.082537408062e-16       1.724887647905e-17       7.872887588707e-18 
 2249       1.432936139218e-11       8.773958119006e-13      -7.748133533576e-13       0.000000000000e+00       2.078313744994e-16       1.703137008756e-17       7.874327809362e-18 
 2250       1.430080586639e-11       8.763214813131e-13      -7.882789949562e-13       0.000000000000e+00       2.074099875769e-16       1.681695256260e-17       7.874055512844e-18 
 2251       1.427325122434e-11       8.751584382428e-13      -8.016688544894e-13       0.000000000000e+00       2.069895771577e-16       1.660562376980e-17       7.872012706197e-18 
 2252       1.424668976249e-11       8.739067139590e-13      -8.149765340298e-13       0.000000000000e+00       2.065701403393e-16       1.639738355045e-17       7.868141202509e-18 
 2253       1.422111374256e-11       8.725663404589e-13      -8.281956135701e-13       0.000000000000e+00       2.061516741971e-16       1.619223172145e-17       7.862382620701e-18 
 2254       1.419651539142e-11       8.711373504688e-13      -8.413196509985e-13       0.000000000000e+00       2.057341757849e-16       1.599016807529e-17       7.854678385310e-18 
 2255       1.417288690107e-11       8.696197774448e-13      -8.543421820747e-13       0.000000000000e+00       2.053176421348e-16       1.579119238002e-17       7.844969726288e-18 
 2256       1.415022042862e-11       8.680136555743e-13      -8.672567204055e-13       0.000000000000e+00       2.049020702566e-16       1.559530437915e-17       7.833197678781e-18 
 2257       1.412850809623e-11       8.663190197764e-13      -8.800567574209e-13       0.000000000000e+00       2.044874571388e-16       1.540250379172e-17       7.819303082927e-18 
 2258       1.410774199108e-11       8.645359057037e-13      -8.927357623492e-13       0.000000000000e+00       2.040737997475e-16       1.521279031216e-17       7.803226583638e-18 
 2259       1.408791416529e-11       8.626643497427e-13      -9.052871821934e-13       0.000000000000e+00       2.036610950271e-16       1.502616361033e-17       7.784908630394e-18 
 2260       1.406901535961e-11       8.607045710037e-13      -9.177050545270e-13       0.000000000000e+00       2.032493400792e-16       1.484262308142e-17       7.764307839203e-18 
 2261       1.405103116518e-11       8.586575185759e-13      -9.299858502687e-13       0.000000000000e+00       2.028385327018e-16       1.466216709412e-17       7.741456208906e-18 
 2262       1.403394583683e-11       8.565243278196e-13      -9.421266427967e-13       0.000000000000e+00       2.024286708535e-16       1.448479373754e-17       7.716404262136e-18 
 2263       1.401774356701e-11       8.543061387043e-13      -9.541244962024e-13       0.000000000000e+00       2.020197524746e-16       1.431050107073e-17       7.689202715849e-18 
 2264       1.400240848577e-11       8.520040958146e-13      -9.659764652808e-13       0.000000000000e+00       2.016117754873e-16       1.413928712262e-17       7.659902481538e-18 
 2265       1.398792466066e-11       8.496193483551e-13      -9.776795955205e-13       0.000000000000e+00       2.012047377954e-16       1.397114989199e-17       7.628554665458e-18 
 2266       1.397427609668e-11       8.471530501556e-13      -9.892309230936e-13       0.000000000000e+00       2.007986372843e-16       1.380608734745e-17       7.595210568847e-18 
 2267       1.396144673620e-11       8.446063596769e-13      -1.000627474846e-12       0.000000000000e+00       2.003934718212e-16       1.364409742735e-17       7.559921688139e-18 
 2268       1.394942045887e-11       8.419804400157e-13      -1.011866268289e-12       0.000000000000e+00       1.999892392549e-16       1.348517803980e-17       7.522739715196e-18 
 2269       1.393818108159e-11       8.392764589101e-13      -1.022944311585e-12       0.000000000000e+00       1.995859374157e-16       1.332932706255e-17       7.483716537517e-18 
 2270       1.392771235839e-11       8.364955887449e-13      -1.033858603545e-12       0.000000000000e+00       1.991835641157e-16       1.317654234304e-17       7.442904238466e-18 
 2271       1.391799798041e-11       8.336390065566e-13      -1.044606133611e-12       0.000000000000e+00       1.987821171482e-16       1.302682169826e-17       7.400355097489e-18 
 2272       1.390902157579e-11       8.307078940393e-13      -1.055183881851e-12       0.000000000000e+00       1.983815942884e-16       1.288016291481e-17       7.356121590337e-18 
 2273       1.390076670960e-11       8.277034375494e-13      -1.065588818947e-12       0.000000000000e+00       1.979819932928e-16       1.273656374877e-17       7.310256389282e-18 
 2274       1.389321688380e-11       8.246268281112e-13      -1.075817906188e-12       0.000000000000e+00       1.975833118993e-16       1.259602192569e-17       7.262812363342e-18 
 2275       1.388635553712e-11       8.214792614223e-13      -1.085868095455e-12       0.000000000000e+00       1.971855478276e-16       1.245853514057e-17       7.213842578498e-18 
 2276       1.388016604506e-11       8.182619378588e-13      -1.095736329218e-12       0.000000000000e+00       1.967886987784e-16       1.232410105780e-17       7.163400297917e-18 
 2277       1.387463171972e-11       8.149760624804e-13      -1.105419540519e-12       0.000000000000e+00       1.963927624341e-16       1.219271731110e-17       7.111538982170e-18 
 2278       1.386973580983e-11       8.116228450361e-13      -1.114914652967e-12       0.000000000000e+00       1.959977364584e-16       1.206438150350e-17       7.058312289456e-18 
 2279       1.386546150061e-11       8.082034999691e-13      -1.124218580727e-12       0.000000000000e+00       1.956036184962e-16       1.193909120731e-17       7.003774075816e-18 
 2280       1.386179191373e-11       8.047192464226e-13      -1.133328228509e-12       0.000000000000e+00       1.952104061740e-16       1.181684396403e-17       6.947978395362e-18 
 2281       1.385871010723e-11       8.011713082445e-13      -1.142240491559e-12       0.000000000000e+00       1.948180970994e-16       1.169763728437e-17       6.890979500488e-18 
 2282       1.385619907543e-11       7.975609139932e-13      -1.150952255651e-12       0.000000000000e+00       1.944266888613e-16       1.158146864815e-17       6.832831842099e-18 
 2283       1.385424174890e-11       7.938892969428e-13      -1.159460397073e-12       0.000000000000e+00       1.940361790300e-16       1.146833550431e-17       6.773590069825e-18 
 2284       1.385282099435e-11       7.901576950882e-13      -1.167761782620e-12       0.000000000000e+00       1.936465651568e-16       1.135823527082e-17       6.713309032245e-18 
 2285       1.385191961459e-11       7.863673511506e-13      -1.175853269585e-12       0.000000000000e+00       1.932578447744e-16       1.125116533467e-17       6.652043777107e-18 
 2286       1.385152034843e-11       7.825195125827e-13      -1.183731705745e-12       0.000000000000e+00       1.928700153965e-16       1.114712305181e-17       6.589849551546e-18 
 2287       1.385160587063e-11       7.786154315742e-13      -1.191393929357e-12       0.000000000000e+00       1.924830745182e-16       1.104610574714e-17       6.526781802307e-18 
 2288       1.385215879180e-11       7.746563650568e-13      -1.198836769143e-12       0.000000000000e+00       1.920970196155e-16       1.094811071441e-17       6.462896175964e-18 
 2289       1.385316165838e-11       7.706435747098e-13      -1.206057044283e-12       0.000000000000e+00       1.917118481455e-16       1.085313521624e-17       6.398248519141e-18 
 2290       1.385459695251e-11       7.665783269652e-13      -1.213051564404e-12       0.000000000000e+00       1.913275575466e-16       1.076117648403e-17       6.332894878733e-18 
 2291       1.385644709201e-11       7.624618930131e-13      -1.219817129571e-12       0.000000000000e+00       1.909441452380e-16       1.067223171795e-17       6.266891502125e-18 
 2292       1.385869443026e-11       7.582955488070e-13      -1.226350530276e-12       0.000000000000e+00       1.905616086200e-16       1.058629808689e-17       6.200294837413e-18 
 2293       1.386132125617e-11       7.540805750692e-13      -1.232648547428e-12       0.000000000000e+00       1.901799450740e-16       1.050337272839e-17       6.133161533623e-18 
 2294       1.386430979408e-11       7.498182572959e-13      -1.238707952347e-12       0.000000000000e+00       1.897991519623e-16       1.042345274864e-17       6.065548440935e-18 
 2295       1.386764220372e-11       7.455098857626e-13      -1.244525506749e-12       0.000000000000e+00       1.894192266281e-16       1.034653522241e-17       5.997512610899e-18 
 2296       1.387130058009e-11       7.411567555294e-13      -1.250097962737e-12       0.000000000000e+00       1.890401663956e-16       1.027261719304e-17       5.929111296661e-18 
 2297       1.387526695345e-11       7.367601664465e-13      -1.255422062794e-12       0.000000000000e+00       1.886619685700e-16       1.020169567235e-17       5.860401953176e-18 
 2298       1.387952328919e-11       7.323214231592e-13      -1.260494539773e-12       0.000000000000e+00       1.882846304371e-16       1.013376764062e-17       5.791442237434e-18 
 2299       1.388405206085e-11       7.278418602016e-13      -1.265312811266e-12       0.000000000000e+00       1.879081494202e-16       1.006882740542e-17       5.722287627600e-18 
 2300       1.388883797317e-11       7.233229174418e-13      -1.269877067586e-12       0.000000000000e+00       1.875325235501e-16       1.000685865969e-17       5.652984263423e-18 
 2301       1.389386624988e-11       7.187660651274e-13      -1.274188197064e-12       0.000000000000e+00       1.871577509979e-16       9.947842372967e-18       5.583576060671e-18 
 2302       1.389912206153e-11       7.141727788474e-13      -1.278247092881e-12       0.000000000000e+00       1.867838299186e-16       9.891759427871e-18       5.514107088239e-18 
 2303       1.390459052550e-11       7.095445395377e-13      -1.282054653071e-12       0.000000000000e+00       1.864107584514e-16       9.838590619978e-18       5.444621568314e-18 
 2304       1.391025670587e-11       7.048828334869e-13      -1.285611780532e-12       0.000000000000e+00       1.860385347194e-16       9.788316657732e-18       5.375163876539e-18 
 2305       1.391610561342e-11       7.001891523424e-13      -1.288919383026e-12       0.000000000000e+00       1.856671568297e-16       9.740918162335e-18       5.305778542185e-18 
 2306       1.392212220557e-11       6.954649931160e-13      -1.291978373188e-12       0.000000000000e+00       1.852966228732e-16       9.696375667647e-18       5.236510248310e-18 
 2307       1.392829138625e-11       6.907118581902e-13      -1.294789668533e-12       0.000000000000e+00       1.849269309252e-16       9.654669620087e-18       5.167403831932e-18 
 2308       1.393459800595e-11       6.859312553237e-13      -1.297354191459e-12       0.000000000000e+00       1.845580790443e-16       9.615780378528e-18       5.098504284193e-18 
 2309       1.394102686156e-11       6.811246976574e-13      -1.299672869255e-12       0.000000000000e+00       1.841900652735e-16       9.579688214195e-18       5.029856750521e-18 
 2310       1.394756269637e-11       6.762937037203e-13      -1.301746634107e-12       0.000000000000e+00       1.838228876395e-16       9.546373310563e-18       4.961506530805e-18 
 2311       1.395419020002e-11       6.714397974353e-13      -1.303576423102e-12       0.000000000000e+00       1.834565441527e-16       9.515815763259e-18       4.893499079555e-18 
 2312       1.396089400840e-11       6.665645081253e-13      -1.305163178236e-12       0.000000000000e+00       1.830910328075e-16       9.487995579952e-18       4.825880006068e-18 
 2313       1.396765870360e-11       6.616693705186e-13      -1.306507846417e-12       0.000000000000e+00       1.827263515821e-16       9.462892680259e-18       4.758695074599e-18 
 2314       1.397446881389e-11       6.567559247555e-13      -1.307611379476e-12       0.000000000000e+00       1.823624984384e-16       9.440486895639e-18       4.691990204523e-18 
 2315       1.398130881362e-11       6.518257163934e-13      -1.308474734167e-12       0.000000000000e+00       1.819994713221e-16       9.420757969290e-18       4.625811470505e-18 
 2316       1.398816312317e-11       6.468802964132e-13      -1.309098872179e-12       0.000000000000e+00       1.816372681628e-16       9.403685556049e-18       4.560205102662e-18 
 2317       1.399501610892e-11       6.419212212249e-13      -1.309484760134e-12       0.000000000000e+00       1.812758868736e-16       9.389249222290e-18       4.495217486733e-18 
 2318       1.400185208314e-11       6.369500526738e-13      -1.309633369602e-12       0.000000000000e+00       1.809153253514e-16       9.377428445822e-18       4.430895164244e-18 
 2319       1.400865530399e-11       6.319683580460e-13      -1.309545677100e-12       0.000000000000e+00       1.805555814768e-16       9.368202615784e-18       4.367284832675e-18 
 2320       1.401540997541e-11       6.269777100745e-13      -1.309222664102e-12       0.000000000000e+00       1.801966531139e-16       9.361551032548e-18       4.304433345625e-18 
 2321       1.402210024711e-11       6.219796869449e-13      -1.308665317041e-12       0.000000000000e+00       1.798385381106e-16       9.357452907613e-18       4.242387712978e-18 
 2322       1.402871021446e-11       6.169758723016e-13      -1.307874627319e-12       0.000000000000e+00       1.794812342985e-16       9.355887363504e-18       4.181195101074e-18 
 2323       1.403522391846e-11       6.119678552534e-13      -1.306851591310e-12       0.000000000000e+00       1.791247394925e-16       9.356833433670e-18       4.120902832868e-18 
 2324       1.404162534571e-11       6.069572303792e-13      -1.305597210368e-12       0.000000000000e+00       1.787690514914e-16       9.360270062384e-18       4.061558388102e-18 
 2325       1.404789842828e-11       6.019455977345e-13      -1.304112490832e-12       0.000000000000e+00       1.784141680772e-16       9.366176104637e-18       4.003209403470e-18 
 2326       1.405402704372e-11       5.969345628567e-13      -1.302398444031e-12       0.000000000000e+00       1.780600870157e-16       9.374530326040e-18       3.945903672783e-18 
 2327       1.405999501497e-11       5.919257367712e-13      -1.300456086290e-12       0.000000000000e+00       1.777068060562e-16       9.385311402717e-18       3.889689147137e-18 
 2328       1.406578611029e-11       5.869207359973e-13      -1.298286438939e-12       0.000000000000e+00       1.773543229312e-16       9.398497921211e-18       3.834613935078e-18 
 2329       1.407138404324e-11       5.819211825539e-13      -1.295890528315e-12       0.000000000000e+00       1.770026353571e-16       9.414068378372e-18       3.780726302768e-18 
 2330       1.407677247258e-11       5.769287039656e-13      -1.293269385769e-12       0.000000000000e+00       1.766517410333e-16       9.432001181262e-18       3.728074674155e-18 
 2331       1.408193500225e-11       5.719449332685e-13      -1.290424047673e-12       0.000000000000e+00       1.763016376430e-16       9.452274647053e-18       3.676707631134e-18 
 2332       1.408685518128e-11       5.669715090160e-13      -1.287355555426e-12       0.000000000000e+00       1.759523228525e-16       9.474867002919e-18       3.626673913717e-18 
 2333       1.409151650373e-11       5.620100752847e-13      -1.284064955457e-12       0.000000000000e+00       1.756037943117e-16       9.499756385941e-18       3.578022420199e-18 
 2334       1.409590240869e-11       5.570622816805e-13      -1.280553299237e-12       0.000000000000e+00       1.752560496537e-16       9.526920843001e-18       3.530802207322e-18 
 2335       1.409999628013e-11       5.521297833441e-13      -1.276821643277e-12       0.000000000000e+00       1.749090864951e-16       9.556338330679e-18       3.485062490445e-18 
 2336       1.410378144690e-11       5.472142409570e-13      -1.272871049139e-12       0.000000000000e+00       1.745629024355e-16       9.587986715155e-18       3.440852643707e-18 
 2337       1.410724118269e-11       5.423173207477e-13      -1.268702583442e-12       0.000000000000e+00       1.742174950581e-16       9.621843772105e-18       3.398222200196e-18 
 2338       1.411036047038e-11       5.374405781429e-13      -1.264317721600e-12       0.000000000000e+00       1.738728620665e-16       9.657886385811e-18       3.357198757973e-18 
 2339       1.411313130744e-11       5.325851079152e-13      -1.259719561792e-12       0.000000000000e+00       1.735290016972e-16       9.696088141229e-18       3.317721546623e-18 
 2340       1.411554743368e-11       5.277518918565e-13      -1.254911618608e-12       0.000000000000e+00       1.731859123097e-16       9.736421716639e-18       3.279707445019e-18 
 2341       1.411760256978e-11       5.229419149365e-13      -1.249897420018e-12       0.000000000000e+00       1.728435922496e-16       9.778859682944e-18       3.243073037369e-18 
 2342       1.411929041722e-11       5.181561653063e-13      -1.244680507387e-12       0.000000000000e+00       1.725020398483e-16       9.823374503552e-18       3.207734612894e-18 
 2343       1.412060465832e-11       5.133956343013e-13      -1.239264435491e-12       0.000000000000e+00       1.721612534236e-16       9.869938534250e-18       3.173608165512e-18 
 2344       1.412153895620e-11       5.086613164448e-13      -1.233652772531e-12       0.000000000000e+00       1.718212312788e-16       9.918524023094e-18       3.140609393522e-18 
 2345       1.412208695475e-11       5.039542094514e-13      -1.227849100145e-12       0.000000000000e+00       1.714819717034e-16       9.969103110281e-18       3.108653699278e-18 
 2346       1.412224227862e-11       4.992753142300e-13      -1.221857013431e-12       0.000000000000e+00       1.711434729729e-16       1.002164782803e-17       3.077656188879e-18 
 2347       1.412199853320e-11       4.946256348875e-13      -1.215680120950e-12       0.000000000000e+00       1.708057333485e-16       1.007613010048e-17       3.047531671846e-18 
 2348       1.412134930458e-11       4.900061787317e-13      -1.209322044752e-12       0.000000000000e+00       1.704687510775e-16       1.013252174353e-17       3.018194660802e-18 
 2349       1.412028815959e-11       4.854179562751e-13      -1.202786420383e-12       0.000000000000e+00       1.701325243929e-16       1.019079446476e-17       2.989559371159e-18 
 2350       1.411880864570e-11       4.808619812378e-13      -1.196076896904e-12       0.000000000000e+00       1.697970515137e-16       1.025091986330e-17       2.961539720794e-18 
 2351       1.411690429106e-11       4.763392705512e-13      -1.189197136903e-12       0.000000000000e+00       1.694623306446e-16       1.031286942969e-17       2.934049329734e-18 
 2352       1.411456860445e-11       4.718508443608e-13      -1.182150816512e-12       0.000000000000e+00       1.691283599763e-16       1.037661454581e-17       2.907001519836e-18 
 2353       1.411179507528e-11       4.673977260302e-13      -1.174941625422e-12       0.000000000000e+00       1.687951376852e-16       1.044212648468e-17       2.880309314468e-18 
 2354       1.410857717356e-11       4.629809421440e-13      -1.167573266894e-12       0.000000000000e+00       1.684626619334e-16       1.050937641043e-17       2.853885438194e-18 
 2355       1.410490834988e-11       4.586015225109e-13      -1.160049457778e-12       0.000000000000e+00       1.681309308689e-16       1.057833537811e-17       2.827642316450e-18 
 2356       1.410078203537e-11       4.542605001677e-13      -1.152373928526e-12       0.000000000000e+00       1.677999426253e-16       1.064897433362e-17       2.801492075230e-18 
 2357       1.409619164175e-11       4.499589113820e-13      -1.144550423208e-12       0.000000000000e+00       1.674696953222e-16       1.072126411355e-17       2.775346540766e-18 
 2358       1.409113056121e-11       4.456977956560e-13      -1.136582699523e-12       0.000000000000e+00       1.671401870647e-16       1.079517544510e-17       2.749117239210e-18 
 2359       1.408559216647e-11       4.414781957293e-13      -1.128474528819e-12       0.000000000000e+00       1.668114159436e-16       1.087067894591e-17       2.722715396314e-18 
 2360       1.407956981074e-11       4.373011575826e-13      -1.120229696105e-12       0.000000000000e+00       1.664833800353e-16       1.094774512399e-17       2.696051937112e-18 
 2361       1.407305682768e-11       4.331677304411e-13      -1.111852000064e-12       0.000000000000e+00       1.661560774021e-16       1.102634437759e-17       2.669037485604e-18 
 2362       1.406604653138e-11       4.290789667775e-13      -1.103345253071e-12       0.000000000000e+00       1.658295060917e-16       1.110644699505e-17       2.641582364434e-18 
 2363       1.405853221639e-11       4.250359223154e-13      -1.094713281208e-12       0.000000000000e+00       1.655036641376e-16       1.118802315471e-17       2.613596594575e-18 
 2364       1.405050715764e-11       4.210396560330e-13      -1.085959924276e-12       0.000000000000e+00       1.651785495587e-16       1.127104292479e-17       2.584989895007e-18 
 2365       1.404196461044e-11       4.170912301659e-13      -1.077089035810e-12       0.000000000000e+00       1.648541603596e-16       1.135547626324e-17       2.555671682401e-18 
 2366       1.403289781049e-11       4.131917102106e-13      -1.068104483097e-12       0.000000000000e+00       1.645304945305e-16       1.144129301766e-17       2.525551070799e-18 
 2367       1.402329997380e-11       4.093421649281e-13      -1.059010147187e-12       0.000000000000e+00       1.642075500470e-16       1.152846292517e-17       2.494536871297e-18 
 2368       1.401316429673e-11       4.055436663468e-13      -1.049809922911e-12       0.000000000000e+00       1.638853248704e-16       1.161695561226e-17       2.462537591726e-18 
 2369       1.400248395595e-11       4.017972897660e-13      -1.040507718892e-12       0.000000000000e+00       1.635638169475e-16       1.170674059471e-17       2.429461436332e-18 
 2370       1.399125210841e-11       3.981041137593e-13      -1.031107457563e-12       0.000000000000e+00       1.632430242103e-16       1.179778727745e-17       2.395216305461e-18 
 2371       1.397946189131e-11       3.944652201781e-13      -1.021613075182e-12       0.000000000000e+00       1.629229445765e-16       1.189006495445e-17       2.359709795237e-18 
 2372       1.396710642212e-11       3.908816941542e-13      -1.012028521843e-12       0.000000000000e+00       1.626035759494e-16       1.198354280857e-17       2.322849197244e-18 
 2373       1.395417879853e-11       3.873546241041e-13      -1.002357761495e-12       0.000000000000e+00       1.622849162174e-16       1.207818991151e-17       2.284541498211e-18 
 2374       1.394067209844e-11       3.838851017314e-13      -9.926047719552e-13       0.000000000000e+00       1.619669632545e-16       1.217397522359e-17       2.244693379688e-18 
 2375       1.392657937992e-11       3.804742220310e-13      -9.827735449220e-13       0.000000000000e+00       1.616497149200e-16       1.227086759375e-17       2.203211217733e-18 
 2376       1.391189368125e-11       3.771230832915e-13      -9.728680859924e-13       0.000000000000e+00       1.613331690588e-16       1.236883575930e-17       2.160001082590e-18 
 2377       1.389660980860e-11       3.738326151864e-13      -9.628923689312e-13       0.000000000000e+00       1.610173236214e-16       1.246784899760e-17       2.114997576777e-18 
 2378       1.388072971153e-11       3.706030618802e-13      -9.528501981452e-13       0.000000000000e+00       1.607021770269e-16       1.256787908524e-17       2.068250544107e-18 
 2379       1.386425714059e-11       3.674344957449e-13      -9.427453453911e-13       0.000000000000e+00       1.603877278025e-16       1.266889835067e-17       2.019838894126e-18 
 2380       1.384719586259e-11       3.643269889832e-13      -9.325815954576e-13       0.000000000000e+00       1.600739744630e-16       1.277087902347e-17       1.969841812499e-18 
 2381       1.382954966061e-11       3.612806136284e-13      -9.223627461784e-13       0.000000000000e+00       1.597609155111e-16       1.287379323423e-17       1.918338761304e-18 
 2382       1.381132233397e-11       3.582954415437e-13      -9.120926084463e-13       0.000000000000e+00       1.594485494371e-16       1.297761301448e-17       1.865409479326e-18 
 2383       1.379251769834e-11       3.553715444226e-13      -9.017750062272e-13       0.000000000000e+00       1.591368747191e-16       1.308231029658e-17       1.811133982350e-18 
 2384       1.377313958569e-11       3.525089937878e-13      -8.914137765735e-13       0.000000000000e+00       1.588258898226e-16       1.318785691359e-17       1.755592563456e-18 
 2385       1.375319184431e-11       3.497078609912e-13      -8.810127696383e-13       0.000000000000e+00       1.585155932011e-16       1.329422459917e-17       1.698865793310e-18 
 2386       1.373267833886e-11       3.469682172137e-13      -8.705758486887e-13       0.000000000000e+00       1.582059832956e-16       1.340138498751e-17       1.641034520463e-18 
 2387       1.371160295038e-11       3.442901334647e-13      -8.601068901202e-13       0.000000000000e+00       1.578970585346e-16       1.350930961316e-17       1.582179871639e-18 
 2388       1.368996957629e-11       3.416736805818e-13      -8.496097834700e-13       0.000000000000e+00       1.575888173345e-16       1.361796991100e-17       1.522383252031e-18 
 2389       1.366778213041e-11       3.391189292306e-13      -8.390884314311e-13       0.000000000000e+00       1.572812580990e-16       1.372733721606e-17       1.461726345596e-18 
 2390       1.364504454302e-11       3.366259499040e-13      -8.285467498658e-13       0.000000000000e+00       1.569743792196e-16       1.383738276348e-17       1.400291115349e-18 
 2391       1.362176076081e-11       3.341948129224e-13      -8.179886678199e-13       0.000000000000e+00       1.566681790753e-16       1.394807768834e-17       1.338159803653e-18 
 2392       1.359793474696e-11       3.318255884330e-13      -8.074181275362e-13       0.000000000000e+00       1.563626560325e-16       1.405939302562e-17       1.275414932516e-18 
 2393       1.357357048113e-11       3.295183464097e-13      -7.968390844683e-13       0.000000000000e+00       1.560578084453e-16       1.417129971005e-17       1.212139303885e-18 
 2394       1.354867195946e-11       3.272731566523e-13      -7.862555072944e-13       0.000000000000e+00       1.557536346553e-16       1.428376857599e-17       1.148415999938e-18 
 2395       1.352324319463e-11       3.250900887870e-13      -7.756713779315e-13       0.000000000000e+00       1.554501329916e-16       1.439677035741e-17       1.084328383378e-18 
 2396       1.349728821585e-11       3.229692122654e-13      -7.650906915484e-13       0.000000000000e+00       1.551473017706e-16       1.451027568766e-17       1.019960097728e-18 
 2397       1.347081106890e-11       3.209105963643e-13      -7.545174565804e-13       0.000000000000e+00       1.548451392965e-16       1.462425509946e-17       9.553950676234e-19 
 2398       1.344381581611e-11       3.189143101854e-13      -7.439556947424e-13       0.000000000000e+00       1.545436438607e-16       1.473867902478e-17       8.907174991073e-19 
 2399       1.341630653643e-11       3.169804226554e-13      -7.334094410429e-13       0.000000000000e+00       1.542428137420e-16       1.485351779468e-17       8.260118799225e-19 
 2400       1.338828732539e-11       3.151090025249e-13      -7.228827437982e-13       0.000000000000e+00       1.539426472069e-16       1.496874163927e-17       7.613629798062e-19 
 2401       1.335976229517e-11       3.133001183686e-13      -7.123796646454e-13       0.000000000000e+00       1.536431425090e-16       1.508432068755e-17       6.968558507837e-19 
 2402       1.333073557460e-11       3.115538385848e-13      -7.019042785569e-13       0.000000000000e+00       1.533442978895e-16       1.520022496736e-17       6.325758274620e-19 
 2403       1.330121130916e-11       3.098702313954e-13      -6.914606738539e-13       0.000000000000e+00       1.530461115768e-16       1.531642440523e-17       5.686085273236e-19 
 2404       1.327119366103e-11       3.082493648448e-13      -6.810529522203e-13       0.000000000000e+00       1.527485817868e-16       1.543288882627e-17       5.050398510202e-19 
 2405       1.324068680909e-11       3.066913068005e-13      -6.706852287163e-13       0.000000000000e+00       1.524517067227e-16       1.554958795412e-17       4.419559826668e-19 
 2406       1.320969494893e-11       3.051961249522e-13      -6.603616317925e-13       0.000000000000e+00       1.521554845749e-16       1.566649141077e-17       3.794433901349e-19 
 2407       1.317822229289e-11       3.037638868114e-13      -6.500863033033e-13       0.000000000000e+00       1.518599135213e-16       1.578356871653e-17       3.175888253465e-19 
