# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2225       1.703293050046e-11       7.905662994038e-13      -6.118032645740e-13       4.850011087963e-15       2.182447794612e-16       2.310399858345e-17       7.497609570930e-18 
 2226       1.698290076049e-11       7.906905361019e-13      -6.186396597325e-13       4.843486913496e-15       2.177991417189e-16       2.281546662780e-17       7.522874729712e-18 
 2227       1.693358858565e-11       7.907640976720e-13      -6.255200196354e-13       4.836979030760e-15       2.173545436906e-16       2.253001999241e-17       7.547708164761e-18 
 2228       1.688498977177e-11       7.907870153564e-13      -6.324410204653e-13       4.830487473018e-15       2.169109829874e-16       2.224765909296e-17       7.572056284776e-18 
 2229       1.683710009388e-11       7.907593208745e-13      -6.393993262076e-13       4.824012273454e-15       2.164684571991e-16       2.196838432161e-17       7.595865309340e-18 
 2230       1.678991530616e-11       7.906810464235e-13      -6.463915886366e-13       4.817553465173e-15       2.160269638946e-16       2.169219604697e-17       7.619081268714e-18 
 2231       1.674343114193e-11       7.905522246789e-13      -6.534144473018e-13       4.811111081200e-15       2.155865006216e-16       2.141909461407e-17       7.641650003625e-18 
 2232       1.669764331358e-11       7.903728887955e-13      -6.604645295141e-13       4.804685154479e-15       2.151470649067e-16       2.114908034431e-17       7.663517165053e-18 
 2233       1.665254751262e-11       7.901430724075e-13      -6.675384503320e-13       4.798275717877e-15       2.147086542552e-16       2.088215353544e-17       7.684628214021e-18 
 2234       1.660813940957e-11       7.898628096299e-13      -6.746328125481e-13       4.791882804179e-15       2.142712661512e-16       2.061831446150e-17       7.704928421388e-18 
 2235       1.656441465401e-11       7.895321350586e-13      -6.817442066750e-13       4.785506446090e-15       2.138348980579e-16       2.035756337281e-17       7.724362867631e-18 
 2236       1.652136887451e-11       7.891510837712e-13      -6.888692109316e-13       4.779146676234e-15       2.133995474167e-16       2.009990049594e-17       7.742876442642e-18 
 2237       1.647899767861e-11       7.887196913279e-13      -6.960043912294e-13       4.772803527157e-15       2.129652116481e-16       1.984532603361e-17       7.760413845510e-18 
 2238       1.643729665280e-11       7.882379937719e-13      -7.031463011590e-13       4.766477031320e-15       2.125318881512e-16       1.959384016475e-17       7.776919584315e-18 
 2239       1.639626136249e-11       7.877060276303e-13      -7.102914819756e-13       4.760167221107e-15       2.120995743036e-16       1.934544304438e-17       7.792337975915e-18 
 2240       1.635588735202e-11       7.871238299145e-13      -7.174364625860e-13       4.753874128819e-15       2.116682674616e-16       1.910013480363e-17       7.806613145738e-18 
 2241       1.631617014455e-11       7.864914381211e-13      -7.245777595345e-13       4.747597786675e-15       2.112379649602e-16       1.885791554966e-17       7.819689027565e-18 
 2242       1.627710524213e-11       7.858088902325e-13      -7.317118769890e-13       4.741338226814e-15       2.108086641129e-16       1.861878536567e-17       7.831509363327e-18 
 2243       1.623868812562e-11       7.850762247176e-13      -7.388353067274e-13       4.735095481294e-15       2.103803622115e-16       1.838274431082e-17       7.842017702887e-18 
 2244       1.620091425466e-11       7.842934805322e-13      -7.459445281240e-13       4.728869582087e-15       2.099530565265e-16       1.814979242023e-17       7.851157403836e-18 
 2245       1.616377906768e-11       7.834606971203e-13      -7.530360081354e-13       4.722660561089e-15       2.095267443071e-16       1.791992970490e-17       7.858871631275e-18 
 2246       1.612727798186e-11       7.825779144139e-13      -7.601062012868e-13       4.716468450108e-15       2.091014227804e-16       1.769315615172e-17       7.865103357610e-18 
 2247       1.609140639307e-11       7.816451728346e-13      -7.671515496585e-13       4.710293280873e-15       2.086770891524e-16       1.746947172343e-17       7.869795362339e-18 
 2248       1.605615967589e-11       7.806625132935e-13      -7.741684828717e-13       4.704135085030e-15       2.082537406072e-16       1.724887635852e-17       7.872890231840e-18 
 2249       1.602153318358e-11       7.796299771923e-13      -7.811534180753e-13       4.697993894141e-15       2.078313743074e-16       1.703136997130e-17       7.874330359161e-18 
 2250       1.598752224803e-11       7.785476064239e-13      -7.881027599316e-13       4.691869739687e-15       2.074099873939e-16       1.681695245175e-17       7.874057943812e-18 
 2251       1.595412217975e-11       7.774154433729e-13      -7.950129006026e-13       4.685762653063e-15       2.069895769857e-16       1.660562366559e-17       7.872014991548e-18 
 2252       1.592132826783e-11       7.762335309164e-13      -8.018802197366e-13       4.679672665584e-15       2.065701401803e-16       1.639738345416e-17       7.868143314164e-18 
 2253       1.588913577994e-11       7.750019124249e-13      -8.087010844542e-13       4.673599808479e-15       2.061516740534e-16       1.619223163442e-17       7.862384529282e-18 
 2254       1.585753996229e-11       7.737206317624e-13      -8.154718493344e-13       4.667544112895e-15       2.057341756589e-16       1.599016799892e-17       7.854680060140e-18 
 2255       1.582653603960e-11       7.723897332878e-13      -8.221888564009e-13       4.661505609893e-15       2.053176420287e-16       1.579119231576e-17       7.844971135379e-18 
 2256       1.579611921506e-11       7.710092618547e-13      -8.288484351087e-13       4.655484330452e-15       2.049020701731e-16       1.559530432854e-17       7.833198788838e-18 
 2257       1.576628467037e-11       7.695792628129e-13      -8.354469023298e-13       4.649480305467e-15       2.044874570803e-16       1.540250375632e-17       7.819303859338e-18 
 2258       1.573702756561e-11       7.680997820087e-13      -8.419805623395e-13       4.643493565746e-15       2.040737997168e-16       1.521279029361e-17       7.803226990471e-18 
 2259       1.570834303933e-11       7.665708657854e-13      -8.484457068032e-13       4.637524142016e-15       2.036610950271e-16       1.502616361033e-17       7.784908630394e-18 
 2260       1.568022552959e-11       7.649926608583e-13      -8.548389725342e-13       4.631572040959e-15       2.032493401127e-16       1.484262310168e-17       7.764307394756e-18 
 2261       1.565266673273e-11       7.633657146445e-13      -8.611584173299e-13       4.625637173172e-15       2.028385327713e-16       1.466216713621e-17       7.741455285926e-18 
 2262       1.562565763137e-11       7.616906768797e-13      -8.674024510775e-13       4.619719424744e-15       2.024286709612e-16       1.448479380280e-17       7.716402831052e-18 
 2263       1.559918917199e-11       7.599681999239e-13      -8.735694786094e-13       4.613818681169e-15       2.020197526225e-16       1.431050116030e-17       7.689200751617e-18 
 2264       1.557325226491e-11       7.581989387648e-13      -8.796578996976e-13       4.607934827344e-15       2.016117756769e-16       1.413928723743e-17       7.659899963662e-18 
 2265       1.554783778422e-11       7.563835510202e-13      -8.856661090487e-13       4.602067747571e-15       2.012047380278e-16       1.397115003278e-17       7.628551578004e-18 
 2266       1.552293656778e-11       7.545226969415e-13      -8.915924962979e-13       4.596217325555e-15       2.007986375604e-16       1.380608751472e-17       7.595206900458e-18 
 2267       1.549853941713e-11       7.526170394164e-13      -8.974354460043e-13       4.590383444401e-15       2.003934721416e-16       1.364409762143e-17       7.559917432054e-18 
 2268       1.547463709749e-11       7.506672439721e-13      -9.031933376453e-13       4.584565986617e-15       1.999892396197e-16       1.348517826076e-17       7.522734869263e-18 
 2269       1.545122033769e-11       7.486739787783e-13      -9.088645456108e-13       4.578764834112e-15       1.995859378247e-16       1.332932731030e-17       7.483711104213e-18 
 2270       1.542827983014e-11       7.466379146503e-13      -9.144474391988e-13       4.572979868194e-15       1.991835645683e-16       1.317654261725e-17       7.442898224911e-18 
 2271       1.540580623079e-11       7.445597250517e-13      -9.199403826088e-13       4.567210969571e-15       1.987821176437e-16       1.302682199840e-17       7.400348515463e-18 
 2272       1.538379015909e-11       7.424400860977e-13      -9.253417349377e-13       4.561458018348e-15       1.983815948254e-16       1.288016324012e-17       7.356114456296e-18 
 2273       1.536222219794e-11       7.402796765580e-13      -9.306498501735e-13       4.555720894028e-15       1.979819938698e-16       1.273656409828e-17       7.310248724374e-18 
 2274       1.534109289364e-11       7.380791778600e-13      -9.358630771901e-13       4.549999475512e-15       1.975833125144e-16       1.259602229823e-17       7.262804193424e-18 
 2275       1.532039275588e-11       7.358392740914e-13      -9.409797597425e-13       4.544293641096e-15       1.971855484783e-16       1.245853553475e-17       7.213833934154e-18 
 2276       1.530011225768e-11       7.335606520037e-13      -9.459982364607e-13       4.538603268473e-15       1.967886994622e-16       1.232410147199e-17       7.163391214471e-18 
 2277       1.528024183534e-11       7.312440010148e-13      -9.509168408448e-13       4.532928234728e-15       1.963927631479e-16       1.219271774349e-17       7.111529499706e-18 
 2278       1.526077188840e-11       7.288900132126e-13      -9.557339012595e-13       4.527268416343e-15       1.959977371989e-16       1.206438195204e-17       7.058302452831e-18 
 2279       1.524169277962e-11       7.264993833572e-13      -9.604477409286e-13       4.521623689190e-15       1.956036192596e-16       1.193909166973e-17       7.003763934679e-18 
 2280       1.522299483492e-11       7.240728088845e-13      -9.650566779298e-13       4.515993928536e-15       1.952104069562e-16       1.181684443786e-17       6.947968004170e-18 
 2281       1.520466834334e-11       7.216109899091e-13      -9.695590251895e-13       4.510379009039e-15       1.948180978960e-16       1.169763776689e-17       6.890968918522e-18 
 2282       1.518670355699e-11       7.191146292273e-13      -9.739530904769e-13       4.504778804748e-15       1.944266896674e-16       1.158146913645e-17       6.832821133480e-18 
 2283       1.516909069104e-11       7.165844323200e-13      -9.782371763992e-13       4.499193189100e-15       1.940361798405e-16       1.146833599524e-17       6.773579303533e-18 
 2284       1.515181992364e-11       7.140211073558e-13      -9.824095803958e-13       4.493622034926e-15       1.936465659661e-16       1.135823576101e-17       6.713298282134e-18 
 2285       1.513488139590e-11       7.114253651942e-13      -9.864685947334e-13       4.488065214442e-15       1.932578455765e-16       1.125116582053e-17       6.652033121919e-18 
 2286       1.511826521186e-11       7.087979193883e-13      -9.904125065000e-13       4.482522599252e-15       1.928700161852e-16       1.114712352953e-17       6.589839074933e-18 
 2287       1.510196143841e-11       7.061394861880e-13      -9.942395976002e-13       4.476994060351e-15       1.924830752868e-16       1.104610621268e-17       6.526771592842e-18 
 2288       1.508596010527e-11       7.034507845428e-13      -9.979481447494e-13       4.471479468115e-15       1.920970203569e-16       1.094811116350e-17       6.462886327164e-18 
 2289       1.507025120498e-11       7.007325361053e-13      -1.001536419469e-12       4.465978692310e-15       1.917118488524e-16       1.085313564440e-17       6.398239129477e-18 
 2290       1.505482469281e-11       6.979854652336e-13      -1.005002688079e-12       4.460491602086e-15       1.913275582111e-16       1.076117688654e-17       6.332886051652e-18 
 2291       1.503967048671e-11       6.952102989949e-13      -1.008345211696e-12       4.455018065977e-15       1.909441458519e-16       1.067223208986e-17       6.266883346062e-18 
 2292       1.502477846735e-11       6.924077671681e-13      -1.011562246226e-12       4.449557951899e-15       1.905616091749e-16       1.058629842302e-17       6.200287465811e-18 
 2293       1.501013847798e-11       6.895786022470e-13      -1.014652042359e-12       4.444111127153e-15       1.901799455609e-16       1.050337302335e-17       6.133155064951e-18 
